,id,output,classe,subclasse
2038,Epidemiologia,CONDIÇÕES DE SAÚDE E ESTILO DE VIDA DE IDOSOS RESIDENTES EM COMUNIDADE: coorte Aiquara.,recomend,porcat
2039,Pesquisa Clínica,Estudo da fisiopatologia da infecção por Zika vírus e teste de drogas neuroprotetoras e antivirais?,recomend,porcat
2040,Epidemiologia,"DESENVOLVIMENTO DE MODELOS DE CLASSIFICAÇÃO PARA APOIO AO DIAGNÓSTICO DIFERENCIAL DA INFECÇÃO PELO VÍRUS ZIKA: CONTRIBUIÇÃO PARA O APRIMORAMENTO DA VIGILÂNCIA EPIDEMIOLÓGICA DAS ARBOVIROSES NO ESTADO DO AMAZONAS, BRASIL",recomend,porcat
2041,Epidemiologia,PREVALÊNCIA E AVALIAÇÃO DE FATORES ASSOCIADOS A CASOS DE FEBRE Q ENTRE PACIENTES SUSPEITOS DE DENGUE,recomend,porcat
2042,Doenças Transmissíveis,DESENVOLVIMENTO E PADRONIZAÇÃO DE TESTES DE DIAGNÓSTICO SOROLÓGICO E MOLECULAR PARA DOENÇAS CAUSADAS POR PROTOZOÁRIOS PARASITAS,recomend,porcat
2043,Saúde Mental,A IMPLANTAÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL NAS REGIÕES AMPLIADAS DE SAÚDE DO ESTADO DE MINAS GERAIS-BR,recomend,porcat
2044,Epidemiologia,"Epidemiologia molecular do vírus Zika em amostras da região de Bauru, São Paulo, Brasil.",recomend,porcat
2045,Assistência Farmacêutica,Gerenciamento da terapia medicamentosa na atenção primária à saúde: estudo educacional,recomend,porcat
2046,Promoção da Saúde,CARACTERIZAÇÃO DA MICROBIOTA INTESTINAL E RECUPERAÇÃO ENERGÉTICA EM CRIANÇAS QUE VIVEM COM A DOENÇA FALCIFORME APÓS ANTIBIOTICOPROFILAXIA CRÔNICA,recomend,porcat
2047,Saúde da Criança e do Adolescente,"COLOSTROTERAPIA, NUTRIÇÃO, CRESCIMENTO PONDERO-ESTATURAL E MORBIMORTALIDADE DE RECÉM-NASCIDOS PREMATUROS DE MUITO BAIXO PESO ATENDIDOS PELO SISTEMA ÚNICO DE SAÚDE (SUS): ENSAIO CLÍNICO RANDOMIZADO",recomend,porcat
2048,Doenças Transmissíveis,"Matriz de cartões TaqMan e cromatografia líquida acoplada a espectrometria de massas aplicadas ao controle e profilaxia de resistência aos antimicrobianos em bactérias Gramnegativas no Hospital Universitário em Fortaleza, CE, Brasil",recomend,porcat
2049,Doenças Transmissíveis,Estudo-Piloto para a Implantação de uma Rede Brasileira de Vigilância de Resistência Antimicrobiana em Saúde Única,recomend,porcat
2050,Promoção da Saúde,Avaliação do custo-efetividade do tratamento da dor oncológica com morfina/ropivacaína epidural em pacientes com neoplasia gastrointestinal sob cuidados paliativos no SUS.,recomend,porcat
2051,Doenças Transmissíveis,SEQUENCIAMENTO DE ALTO RENDIMENTO E ISOLAMENTO VIRAL EM CÉLULAS HUMANAS PARA O DIAGNÓSTICO DE ARBOVIRUS CIRCULANTES EM HUMANOS NO ESTADO DE MATO GROSSO ENTRE 2018-2019,recomend,porcat
2052,Doenças Transmissíveis,INFECÇÕES DE INTERESSE GENITAL: IMPACTOS NA SAÚDE SEXUAL E REPRODUTIVA EM PACIENTES NO SUDOESTE DA BAHIA,recomend,porcat
2053,Saúde da Criança e do Adolescente,Influência da ALAD na associação entre chumbo no sangue e função intelectual das crianças,recomend,porcat
2054,Doenças Crônicas Não Transmissíveis,Caracterização dos mecanismos imunológicos induzidos pelo antígeno Sm29 do Schistosoma mansoni na regulação da asma.,recomend,porcat
2055,Epidemiologia,Estudo epidemiológico da Leishmaniose Visceral no Sertão pernambucano,recomend,porcat
2056,Doenças Transmissíveis,Mecanismos antivirais envolvidos no controle do Zika virus em mosquitos vetores Aedes aegypti,recomend,porcat
2057,Complexo Produtivo da Saúde,Estudo da alga Lithothamnium calcareum no desenvolvimento de novos fármacos,recomend,porcat
2058,"Sistemas, Programas e Políticas em Saúde","Sistema de Informação do Programa Nacional de Imunização: implantação e efeitos de uma_x000D_
inovação tecnológica",recomend,porcat
2059,Doenças Transmissíveis,Ensaio clínico randomizado comparando meropenem em dose otimizada em infusão contínua com meropenem em regime padrão no tratamento de infecções graves por enterobactérias resistentes aos carbapenêmicos - OPTIMERO,recomend,porcat
2060,Avaliação de Tecnologias e Economia da Saúde,"Avaliação da supressão de adultos de Aedes aegypti por armadilhas e monitoramento em_x000D_
tempo real no controle integrado do vetor.",recomend,porcat
2061,Pesquisa Clínica,Impacto do Diagnóstico Molecular no Tratamento de Infecções Bacterianas em Episódios de Neutropenia Febril de Portadores de Linfomas e Leucemias,recomend,porcat
2062,Doenças Crônicas Não Transmissíveis,"USO DE TECNOLOGIA POINT OF CARE DE MEDIDA DA HEMOGLOBINA GLICADA PARA O_x000D_
RASTREAMENTO E VERIFICAÇÃO DO CONTROLE DE USUÁRIOS COM DIABETES",recomend,porcat
2063,Doenças Transmissíveis,"PREVENÇÃO DA INFECÇÃO POR HTLV E POR Strongyloides stercoralis: EVOLUÇÃO MONITORAMENTO, AVALIAÇÃO DA RESPOSTA IMUNE E DA EFICÁCIA TERAPÊUTICA DA ESTRONGILOIDÍASE EM PACIENTES COINFECTADOS",recomend,porcat
2064,Alimentação e Nutrição,A EFETIVIDADE DAS PRÁTICAS INTEGRATIVAS E COMPLEMENTARES NO CUIDADO A PESSOAS COM OBESIDADE NA REDE DE ATENÇÃO À SAÚDE: UM ESTUDO QUALITATIVO,recomend,porcat
2065,Doenças Crônicas Não Transmissíveis,Padronização e validação de testes sorológicos para diagnóstico da infecção por Schistosoma mansoni em áreas endêmicas com baixa carga parasitária.,recomend,porcat
2066,Doenças Transmissíveis,Sequenciamento do genoma total como uma ferramenta para avaliação da disseminação de diferentes mecanismos de resistência e clones circulantes de bactérias multirresistentes oriundos de diferentes estados brasileiros.,recomend,porcat
2067,Promoção da Saúde,TECNOLOGIAS DE AUXÍLIO NA REANIMAÇÃO CARDIOPULMONAR PARA PROFISSIONAIS E SOCORRISTAS LEIGOS,recomend,porcat
2068,Doenças Transmissíveis,"Operacionalização e avaliação de um novo teste fenotípico capaz de, simultaneamente, isolar, identificar e determinar a sensibilidade de Mycobacterium tuberculosis a isoniazida e rifampicina",recomend,porcat
2069,Doenças Transmissíveis,"Desenvolvimento de novos candidatos a fármacos anti-Leishmania, derivados de benzofenona:_x000D_
Estudos computacionais, síntese e avaliação farmacológica.",recomend,porcat
2070,Doenças Transmissíveis,ZIKA VÍRUS E AGROTÓXICOS: POSSÍVEL COPARTICIPAÇÃO NA OCORRÊNCIA DE  MICROCEFALIA E OUTRAS MALFORMAÇÕES NO ESTADO DE PERNAMBUCO,recomend,porcat
2071,Saúde do Idoso,Estudo Longitudinal da Saúde dos Idosos Brasileiros (ELSI-Brasil) - primeiro ciclo de estudos,recomend,porcat
2072,Alimentação e Nutrição,Avaliação da gestão e operacionalização dos Programas Nacionais de Suplementação de Ferro e de Vitamina A e o seu impacto no estado nutricional de crianças de 6 a 24 meses em municípios do estado de Alagoas.,recomend,porcat
2073,Alimentação e Nutrição,"Estudo multicêntrico de avaliação do cumprimento da Norma Brasileira de Comercialização de Alimentos para Lactentes e Crianças de Primeira Infância, Bicos, Chupetas e Mamadeiras (Multi-NBCAL)",recomend,porcat
2074,Doenças Transmissíveis,História natural da infecção por vírus Zika no Distrito Federal,recomend,porcat
2075,Doenças Transmissíveis,Desvendando a resposta humoral induzida pela infecção com o vírus Zika utilizando proteínas recombinantes do envelope viral de flavivírus.,recomend,porcat
2076,"Sistemas, Programas e Políticas em Saúde",Otimização da configuração e operação do sistema de atendimento médico emergencial em Ouro Preto,recomend,porcat
2077,Doenças Transmissíveis,Rastreamento de mutações em gene marcador da quimiorresistência do Plasmodium falciparum à artemisinina e à cloroquina e em genes potencialmente associados a resistência do P. vivax à cloroquina em isolados plasmodiais brasileiros,recomend,porcat
2078,Pesquisa Clínica,Estudo clínico Fase II da ação cicatrizante cutânea de fração proteolítica de V. cundinamarcensis (ex - C. candamarcensis) sobre úlceras de pé-diabético (ampliação de estudo prévio) e úlceras venosas.,recomend,porcat
2079,Demografia e Saúde,QUALIDADE DE VIDA RELACIONADA À SAÚDE E ADEQUABILIDADE DO SISTEMA DE SAÚDE PARA LIDAR COM AS NECESSIDADES DA POPULAÇÃO LGBT,recomend,porcat
2080,Doenças Transmissíveis,Desenvolvimento e Avaliação de Estratégias Inovadoras para Controle de Vetores em Seus Vários Estágios de Desenvolvimento e Bloqueio da Infecção pelo Zika Vírus Empregando-se Ensaios Pré-Clínicos em camundongos e Primatas Não-Humanos,recomend,porcat
2081,Doenças Transmissíveis,"PREVALÊNCIA E FATORES ASSOCIADOS À INFECÇÃO PELO VÍRUS DA HEPATITE C EM PORTADORES DE  DIABETES MELLITUS ACOMPANHADOS NA ATENÇÃO PRIMÁRIA DO MUNICÍPIO DE RIO BRANCO-ACRE, AMAZÔNIA OCIDENTAL, BRASIL",recomend,porcat
2082,Doenças Transmissíveis,Sistemas de Efluxo Multidrogas: detecção e disseminação da resistência antimicrobianos em bactérias modelos isoladas das três esferas da Saúde Unificada (One Health),recomend,porcat
2083,Doenças Crônicas Não Transmissíveis,Estudo do metabolismo oxidativo associado a alterações na regulação do ciclo celular em esquizofrenia e doença de Parkinson a partir de célulastronco humanas de pluripotência induzida (iPS),recomend,porcat
2084,Doenças Transmissíveis,"Um estudo multicêntrico, de fase III, aberto, randomizado e comparativo para avaliar eficácia e segurança de dihidroartemisinina-piperaquina versus cloroquina para malária não complicada por monoinfecção de Plasmodium vivax.",recomend,porcat
2085,Assistência Farmacêutica,"Assistência Farmacêutica Básica em Minas Gerais: avaliação dos serviços, do provimento e uso de medicamentos. Projeto MedMinas",recomend,porcat
2086,Saúde da Mulher,MONITORAMENTO DA QUALIDADE DOS EXAMES DE PAPANICOLAOU NO ESTADO DE MINAS GERAIS,recomend,porcat
2087,Saúde do Idoso,IDENTIFICAÇÃO DE PREDITORES DE RISCO DE OSTEOPOROSE NA TERCEIRA IDADE: INVESTIGAÇÃO DE MARCADORES BIOLÓGICOS ASSOCIADOS À OSTEOPROTEGERINA E AO METABOLISMO DA VITAMINA D,recomend,porcat
2088,Doenças Crônicas Não Transmissíveis,IDENTIFICAÇÃO DE ALVOS MOLECULARES PARA O TRATAMENTO DE CARCINOMAS PRIMÁRIOS DE FÍGADO,recomend,porcat
2089,Doenças Transmissíveis,"Desenvolvimento de novos produtos nanotecnológicos como estratégia terapêutica para tuberculose, doença de chagas e infecções provocadas por bactérias resistentes",recomend,porcat
2090,Doenças Crônicas Não Transmissíveis,Hipertensos e diabéticos nos serviços de atenção primária à saúde: um olhar sobre a qualidade em saúde,recomend,porcat
2091,Doenças Transmissíveis,"Síndrome congênita pelo Zika vírus, soroprevalência e análise espacial e temporal de vírus Zika e Chikungunya no Maranhão",recomend,porcat
2092,Saúde da Criança e do Adolescente,"METABOLÔMICA DO SORO DE CRIANÇAS COM ANEMIA FALCIFORME: EM BUSCA DE NOVOS MECANISMOS, INDICADORES PROGNÓSTICOS E PERSPECTIVAS TERAPÊUTICAS DAS COMPLICAÇÕES VASCULARES",recomend,porcat
2093,Doenças Transmissíveis,Emergência de Zika vírus no Brasil: dinâmica evolutiva e ecológica do vírus em diferentes matrizes urbanas,recomend,porcat
2094,"Ambiente, Trabalho e Saúde","VIGILÂNCIA EM SAÚDE MENTAL E TRABALHO: UMA COORTE DA POPULAÇÃO DE FEIRA_x000D_
DE SANTANA-BA",recomend,porcat
2095,Gestão do Trabalho e Educação em Saúde,Intervenção educativa intersetorial para a promoção do desenvolvimento infantil socioemocional ,recomend,porcat
2096,Doenças Crônicas Não Transmissíveis,AVALIAÇÃO IMUNOHISTOQUÍMICA DO MICROAMBIENTE TUMORAL DO CÂNCER DE MAMA E SUAS RELAÇÕES COM DADOS CLINICOPATOLÓGICOS E BIOMARCADORES,recomend,porcat
2097,"Sistemas, Programas e Políticas em Saúde",CUSTO-EFETIVIDADE  NA ATENÇÃO DOMICILIAR: ANÁLISE DA PRODUÇÃO DO CUIDADO ORIENTADO POR DIFERENTES PROTOCOLOS,recomend,porcat
2098,Doenças Transmissíveis,Redução da transmissão de K. pneumoniae produtora de blaKPC entre pacientes transplantados de rim: o papel do PCR em tempo real.,recomend,porcat
2099,Doenças Transmissíveis,INVESTIGAÇÃO DO PAPEL DA INFECÇÃO PELO VÍRUS ZIKA NA EPIDEMIA DE RECÉM NASCIDOS COM MICROCEFALIA EM SALVADOR-BA: UM ESTUDO DE PREVALÊNCIA EM GESTANTES E NEONATOS E SEGUIMENTO DE BEBÊS COM INFECÇÃO CONGÊNITAS,recomend,porcat
2100,Pesquisa Clínica,FATORES GENÉTICOS E MOLECULARES ENVOLVIDOS NA PATOGÊNESE DA INFECÇÃO POR VÍRUS ZIKA EM GESTANTES,recomend,porcat
2101,Pesquisa Clínica,O uso assistencial e educacional das tecnologias tridimensionais no tratamento das deformidades de face,recomend,porcat
2102,Saúde Mental,Centros de Atenção Psicossocial - Álcool e Drogas: Caracterização dos Usuários e dos Profissionais,recomend,porcat
2103,Doenças Transmissíveis,EXPLORANDO A INTERAÇÃO PARASITO-HOSPEDEIRO MEDIADA POR LIPÍDIOS PARA O DESENVOLVIMENTO DE UMA NOVA FERRAMENTA DIAGNÓSTICA PARA TUBERCULOSE,recomend,porcat
2104,Doenças Transmissíveis,"Avaliação de fatores epidemiológicos, vetoriais e humanos, ligados à transmissão do vírus Zika e outros arbovírus emergentes ou reemergentes em dois estados da Amazônia Ocidental Brasileira.",recomend,porcat
2105,Doenças Transmissíveis,"Complicações neurológicas pós-infecção por ZIKA: contribuição de moléculas/genes de histocompatibilidade, receptores leucocitários, citocinas e fatores pós-transcricionais",recomend,porcat
2106,Promoção da Saúde,Identificação de mediadores lipídicos como biomarcadores de monitoramento terapêutico na leishmaniose tegumentar,recomend,porcat
2107,Alimentação e Nutrição,Comparação do NutriSUS com a suplementação medicamentosa em crianças na educação infantil: um ensaio clínico randomizado,recomend,porcat
2108,Doenças Transmissíveis,Identificação de Marcadores Imunológicos preditivos da evolução da hanseníase dimorfa e reações hansênicas.,recomend,porcat
2109,Saúde do Idoso,Avaliação pré-clínica do potencial terapêutico do extrato hidroetanólico da própolis vermelha de Sergipe e de seus marcadores químicos contra efeitos adversos (reações extrapiramidais) produzidos por fármaco utilizado no tratamento da doença de Parkinson,recomend,porcat
2110,Alimentação e Nutrição,Condicionalidades da saúde do Programa Bolsa Família: estratégia para garantir equidade em saúde e nutrição,recomend,porcat
2111,Epidemiologia,"Pesquisa de Infecção por Leishmania spp. em cães do Município de Rio Branco, Acre, Brasil. ",recomend,porcat
2112,Epidemiologia,Análise e monitoramento epidemiológico e molecular da Síndrome de Guillain-Barré associada à infecção pelo vírus ZIKV.,recomend,porcat
2113,Epidemiologia,Levantamento epidemiológico das condições de saúde bucal e qualidade da assistência odontológica entre escolares de Montes Claros Minas Gerais - Brasil 2018,recomend,porcat
2114,Saúde da Pessoa com Deficiência,Análise situacional da rede de cuidado a pessoa com deficiência com elaboração de classificação de paciente e fatores associados,recomend,porcat
2115,Doenças Crônicas Não Transmissíveis,"ZIBRA 2: Análise em Tempo Real, no Brasil, do Vírus ZIKA: Segunda etapa",recomend,porcat
2116,Alimentação e Nutrição,A efetividade das práticas integrativas e complementares no cuidado a pessoas com obesidade na rede de atenção à saúde: um estudo qualitativo,recomend,porcat
2117,Doenças Transmissíveis,Infecção pelo vírus Zika em sêmen e vagina: patogênese e influência na saúde reprodutiva,recomend,porcat
2118,Doenças Transmissíveis,Caracterização da memantina para o tratamento das alterações neurológicas causadas pela infecção materna pelo vírus da Zika.,recomend,porcat
2119,Alimentação e Nutrição,"Avaliação do risco de sobrecarga de ferro por fontes alimentares, suplementação medicamentosa profilática e/ou fortificação com micronutrientes em pó em pessoas com anemia falciforme",recomend,porcat
2120,Epidemiologia,Desenvolvimento de formulações de inseticidas bioracinais para controle de mosquitos vetores do Zika vírus,recomend,porcat
2121,Doenças Transmissíveis,"Avaliação do perfil global das respostas imune e inflamatória e de seus reguladores (miRNAs) nas diferentes formas clínicas da hanseníase antes e durante o tratamento. Um foco no diagnóstico, prognóstico e acompanhamento do tratamento",recomend,porcat
2122,Saúde Mental,Calixcoca: Estudo pré-clinico em primatas e clínico de Fase I para avaliação da molécula UFMGV4N2 no tratamento da dependência de cocaína e crack através da opsonização de cocaína na corrente sanguínea utilizando a estimulação do sistema imunológico.,recomend,porcat
2123,Saúde da Criança e do Adolescente,Estudo de Coorte das crianças nascidas no Hospital das Clínicas da Universidade Federal de Pernambuco: os fatores associados à Síndrome Congênita do Zika vírus,recomend,porcat
2124,Saúde da Criança e do Adolescente,Avaliação de sequelas no sistema urinário geradas em crianças expostas à infecção fetal por Zika vírus e portadoras de lesões neurológicas,recomend,porcat
2125,Complexo Produtivo da Saúde,"Desenvolvimento de imunobiológicos: partículas pseudo-virais (VLPs) como ferramentas para obtenção de produtos para diagnóstico, terapia e prevenção de zika vírus",recomend,porcat
2126,Doenças Crônicas Não Transmissíveis,Estudo da prevalência e dos fatores associados à não-adesão à terapia medicamentosa otimizada em pacientes com doença aterosclerótica das coronárias,recomend,porcat
2127,Avaliação de Tecnologias e Economia da Saúde,A utilização das Práticas Integrativas e Complementares no âmbito do Sistema Único de Saúde: a equipe interdisciplinar fortalecendo esta proposta,recomend,porcat
2128,Epidemiologia,"Monitoramento Multicêntrico de Infecções relacionadas à Assistência à Saúde (IRAS) e do seu_x000D_
custo em Unidades de Terapia Intensiva em Hospitais de Referência em Minas Gerais e no Brasil: Impacto da multirresistência",recomend,porcat
2129,Avaliação de Tecnologias e Economia da Saúde,Eficiência na oferta de serviços públicos de saúde em seus diferentes níveis de atenção: Avaliação dos modelos de gestão em saúde nos municípios do estado de Mato Grosso,recomend,porcat
2130,Doenças Transmissíveis,Estudo da participação dos receptores purinérgicos no mecanismo de infecção do Zika vírus e suas possíveis aplicações terapêuticas,recomend,porcat
2131,Epidemiologia,Síndrome congênita do Zika: investigação da susceptibilidade à infecção congênita a partir de uma coorte oriunda de várias regiões do Brasil,recomend,porcat
2132,Saúde da Criança e do Adolescente,INCIDÊNCIA DA GALACTOSEMIA CLÁSSICA EM TRIAGEM NEONATAL NO ESTADO DE MATO GROSSO,recomend,porcat
2133,Doenças Transmissíveis,Caracterização Estrutural do Vírus Zika e da sua Interação com o Hospedeiro: Novas Abordagens Terapêuticas e de Prevenção da Infecção,recomend,porcat
2134,Pesquisa Clínica,Triagem de mutações causadoras de calcificações cerebrais em pacientes com Esclerose tuberosa: Em busca de uma nova etiologia,recomend,porcat
2135,Alimentação e Nutrição,"Impacto do programa bolsa família na saúde de gestantes, nutrizes e seus filhos até o sexto mês de vida",recomend,porcat
2136,Doenças Transmissíveis,FISIOPATOGENIA E DIAGNÓSTICO DO VÍRUS ZIKA: ÊNFASE NO TROPISMO CELULAR E DIAGNÓSTICO SOROLÓGICO ESPECÍFICO,recomend,porcat
2137,Alimentação e Nutrição,Avaliação da Prevalência de Deficiência de Micronutrientes em Idosos Residentes em Cidades da Região de Campinas e SP e sua associação com anorexia do envelhecimento e segurança alimentar e nutricional,recomend,porcat
2138,Alimentação e Nutrição,"Consumo alimentar, hábitos de vida, controle de comorbidades e estado nutricional de pacientes submetidos à cirurgia bariátrica pelo SUS",recomend,porcat
2139,Doenças Transmissíveis,Investigação da Infecção pelo Zika Vírus no Sistema Genital Masculino,recomend,porcat
2140,Avaliação de Tecnologias e Economia da Saúde,"REDE ZIKSENSOR: REDE PARA DESENVOLVIMENTO DE DISPOSITIVOS SENSORES ""POINT-OFCARE"", DE BAIXO CUSTO E FÁCIL ""SCALE UP"" PARA DETECÇÃO EM TEMPO REAL DO ZIKA VÍRUS ",recomend,porcat
2141,Saúde da População Negra e das Comunidades Tradicionais,Avaliação do perfil funcional quilombola através de software de classificação internacional de funcionalidade para aplicabilidade no Sistema Único de Saúde,recomend,porcat
2142,"Sistemas, Programas e Políticas em Saúde",GESTÃO REGIONAL: APS E REDE DE ATENÇÃO À SAÚDE (RAS) NAS REGIÕES DO ESTADO DE MATO GROSSO,recomend,porcat
2143,Pesquisa Clínica,Zika vírus: Uma abordagem translacional: infecções congênitas em humanos e modelos experimentais in vitro e in vivo.,recomend,porcat
2144,Avaliação de Tecnologias e Economia da Saúde,"Investigação da atividade antiviral de diferentes classes de flavonoides contra o_x000D_
vírus Mayaro",recomend,porcat
2145,Promoção da Saúde,"Política Nacional de Saúde Integral de Lésbicas, Gays, Bissexuais, Travestis e Transexuais (LGBT) na atenção à saúde em Barra do Garças - MT",recomend,porcat
2146,Doenças Transmissíveis,Avaliacao do risco de transmissao de malaria transfusional na area endemica brasileira,recomend,porcat
2147,Pesquisa Clínica,"APROVAÇÃO EXPRESSA DE ESTUDOS EM ZIKA, CHICUNGUNYA E DENGUE FASES I A IV NO REGISTRO BRASILEIRO DE ENSAIOS CLÍNICOS. AGILIDADE, EXCELÊNCIA E IMPACTO PARA A PESQUISA NACIONAL E INTERNACIONAL EM ARBOVIROSES",recomend,porcat
2148,Epidemiologia,AVALIAÇÃO DAS MUTAÇÕES DE RESISTÊNCIA DO HCV AOS NOVOS ANTIVIRAIS DE AÇÃO DIRETA (DAA),recomend,porcat
2149,"Ambiente, Trabalho e Saúde","CONDIÇÕES DE TRABALHO, DE EMPREGO E DE SAÚDE DOS TRABALHADORES DA ATENÇÃO BÁSICA NA BAHIA- FASE III: FORTALECIMENTO DAS PROPOSTAS DE INTERVENÇÃO NA GESTÃO E VIGILÂNCIA DAS CONDIÇÕES DE TRABALHO NA SAÚDE DA FAMÍLIA",recomend,porcat
2150,Desenvolvimento de Tecnologias e Inovação em Saúde,Sistema de apoio à decisão para avaliação de risco e monitoramento de pacientes com HAS e Diabetes Mellitus na atenção básica,recomend,porcat
2151,Doenças Transmissíveis,"Estudo multidisciplinar da dengue: desenvolvimento de kits de diagnóstico, e identificação fatores de risco genéticos e biomarcardores associados à forma grave da doença.",recomend,porcat
2152,Alimentação e Nutrição,Vídeos educativos como estratégia inovadora de comunicação virtual para incentivar e orientar sobre habilidades culinárias domésticas,recomend,porcat
2153,Doenças Transmissíveis,Investigação molecular das arboviroses circulantes no estado do Acre,recomend,porcat
2154,Saúde da Criança e do Adolescente,INFLUÊNCIA DA DURAÇÃO DO CONTATO PELE A PELE SOBRE O SONO E OS PARÂMETROS FISIOLÓGICOS DE RECÉM-NASCIDOS PRÉ-TERMO.,recomend,porcat
2155,Doenças Transmissíveis,"GENÉTICA REVERSA VIRAL APLICADA A DETERMINAÇÃO DE FATORES GENÉTICOS DO VÍRUS ZIKA ASSOCIADOS AO TROPISMO, REPLICAÇÃO E NEUROVIRULÊNCIA",recomend,porcat
2156,Promoção da Saúde,"EFEITO DA MEMBRANA LEUCOPLAQUETÁRIA AUTÓLOGA NA CICATRIZAÇÃO DAS_x000D_
LESÕES CRÔNICAS E ASSOCIAÇÕES TECNOLÓGICAS",recomend,porcat
2157,Complexo Produtivo da Saúde,INCT de Biologia Estrutural e Bioimagem (INCT-INBEB),recomend,porcat
2158,Comunicação e Informação em Saúde,SISTEMA DE INFORMAÇÃO EM TRIAGEM NEONATAL: ANÁLISE DO USO DA INFORMAÇÃO PARA A GESTÃO DO SUS,recomend,porcat
2159,Doenças Transmissíveis,Implantação de diagnóstico molecular de Mycobaterium leprae (Hanseníase) em humanos e reservatórios animais no Estado de Mato Grosso,recomend,porcat
2160,Alimentação e Nutrição,Avaliação da efetividade de estratégia para prevenção de consumo de açúcar e alimentos ultraprocessados no primeiro ano de vida em três regiões do brasii: ensaio de campo randomizado,recomend,porcat
2161,Epidemiologia,"Situação de Saúde de Trabalhadores e Internas de uma cadeia pública feminina_x000D_
de Mato Grosso",recomend,porcat
2162,Doenças Transmissíveis,"IDENTIFICAÇÃO DE MARCADORES DE CURA DA LESÃO DA LEISHMANIOSE TEGUMENTAR POR ESQUEMA TERAPÊUTICO CONTENDO 17-DMAG, INIBIDOR DA HSP90, EM NANOFORMULAÇÕES",recomend,porcat
2163,Doenças Transmissíveis,Obtenção de antígenos do vírus Zika para uso em técnicas de diagnóstico sorológico específico e abordagens vacinais,recomend,porcat
2164,Saúde do Idoso,TRATAMENTO DA LEISHMANIOSE CUTÂNEA COM ANFOTERICINA B LIPOSOMAL NO IDOSO,recomend,porcat
2165,Doenças Transmissíveis,"Caracterização de biomarcadores inflamatórios de gravidade relacionados a lesão tecidual, ativação do sistema antioxidante e do metabolismo da hemoglobina em pacientes com malária causada pelo Plasmodium vivax.",recomend,porcat
2166,Alimentação e Nutrição,Estudos sobre obesidade nas fases do curso da vida objetivando a organização da Rede de Atenção à Saúde no Sistema Único de Saúde.,recomend,porcat
2167,Alimentação e Nutrição,Avaliação da implantação e da efetividade de Programa da Alimentação Saudável na Atenção Primária à Saúde,recomend,porcat
2168,Doenças Transmissíveis,Rede Nanodetecta: Desenvolvimento de Biossensores descartáveis de baixo custo e fácil operação para o diagnóstico diferencial de Zika e Dengues.,recomend,porcat
2169,Avaliação de Tecnologias e Economia da Saúde,PROPOSIÇÃO DE METODOLOGIA PARA TERRITORIALIZAÇÃO DE EQUIPAMENTOS DE ASSISTÊNCIA À SAÚDE EM MINAS GERAIS ,recomend,porcat
2170,Epidemiologia,Análise de genes de resistência do Plasmodium e do genótipo no metabolismo humano da primaquina na predição e controle de recaídas ao tratamento da malária,recomend,porcat
2171,Saúde Mental,Marcadores Biológicos e Clínicos na Resposta Terapêutica ao uso da Cetamina na Depressão Refratária,recomend,porcat
2172,Doenças Transmissíveis,Estudo de biomarcadores de evolução clinica para dengue grave.,recomend,porcat
2173,Desenvolvimento de Tecnologias e Inovação em Saúde,"Avaliação do uso de nanopartículas inorgânicas no controle do caramujo Biomphalaria glabrata (Mollusca, Planorbidae) - Projeto NanoBiomphal",recomend,porcat
2174,Doenças Transmissíveis,AVALIAÇÃO DA IMUNIDADE CRUZADA INDUZIDA POR ANTÍGENO VACINAL DE TUBERCULOSE EM CULTURAS DE PACIENTES COM HANSENÍASE,recomend,porcat
2175,Saúde da População Negra e das Comunidades Tradicionais,"A Violência em Famílias Negras: tramas, tensões e sociabilidade",recomend,porcat
2176,Saúde Materno Infantil,"PROTEÍNAS ANTIGÊNICAS IDENTIFICADAS POR WESTERN BLOT COM POTENCIAL DE PROGNÓSTICO DA TOXOPLASMOSE CONGÊNITA. OTIMIZAÇÃO NO DIAGNÓSTICO DA TOXOPLASMOSE CONGÊNITA_x000D_
",recomend,porcat
2177,Pesquisa Clínica,"Sequenciamento de Nova Geração de genes candidatos em crianças e adolescentes com_x000D_
deficiência intelectual assistidos na rede pública de saúde do Estado de Goiás",recomend,porcat
2178,Pesquisa Clínica,"Uso de células-tronco mesenquimais, hematopoéticas e neurais na regeneração de lesões raqui-medulares induzidas por laminina acida",recomend,porcat
2179,Promoção da Saúde,Edição gênica por via nasal na mucopolissacaridose I: estudo de segurança e eficácia em modelo canino e em primata não-humano com vistas a um ensaio clínico,recomend,porcat
2180,Doenças Transmissíveis,Avaliação da resistência do vírus da hepatite B (VHB) às drogas antivirais utilizadas no tratamento de pacientes com hepatite B crônica,recomend,porcat
2181,Comunicação e Informação em Saúde,Modelagem De Dados Clínicos Para Troca De Informação Entre Os Sistemas De Registro Eletrônico Em Saúde Utilizados Pela Ufmg E A Base De Registro Eletrônico Em Saúde Do Estado De Minas Gerais: Estudo De Caso  Fase 2. ,recomend,porcat
2182,Doenças Transmissíveis,Avaliação do impacto no aparelho respiratório a longo prazo no âmbito da COVID19: um estudo de coorte.,recomend,porcat
